Block,For_Address,Latitude,Longitude
26x university av w,"260 University Ave W, St Paul, MN 55103, USA",44.95569829999999,-93.1110017
27x aurora av,"270 Aurora Ave, St Paul, MN 55103, USA",44.9546715,-93.1113762
27x charles av,"270 Charles Ave, St Paul, MN 55103, USA",44.9573939,-93.1113765
27x como av,"270 Como Ave, St Paul, MN 55103, USA",44.9614929,-93.1111315
27x concordia av,"270 Concordia Ave, St Paul, MN 55155, USA",44.950269299999995,-93.11016750000002
27x fuller av,"270 W Fuller Ave, St Paul, MN 55103, USA",44.9539895,-93.11141070000001
27x hamline av n,"270 Hamline Ave N, St Paul, MN 55104, USA",44.9500211,-93.1568195
27x lexington pa n,"270 Lexington Pkwy N, St Paul, MN 55104, USA",44.949593,-93.145995
27x sherburne av,"270 Sherburne Ave, St Paul, MN 55103, USA",44.956461499999996,-93.1115205
27x syndicate st n,"270 N Syndicate St, St Paul, MN 55104, USA",44.948827,-93.1542428
27x university av w,"270 University Ave W, St Paul, MN 55103, USA",44.955506299999996,-93.1113944
27x whitebear av n,"270 White Bear Ave, St Paul, MN 55119, USA",44.94912120000001,-93.0252078
28x aurora av,"280 Aurora Ave, St Paul, MN 55103, USA",44.954670799999995,-93.1117793
28x blair av,"280 Blair Ave, St Paul, MN 55103, USA",44.9614164,-93.1119705
28x burgess st,"280 Burgess St, St Paul, MN 55117, USA",44.968176799999995,-93.1119182
28x charles av,"280 Charles Ave, St Paul, MN 55103, USA",44.957382,-93.1118666
28x como av,"280 Como Ave, St Paul, MN 55103, USA",44.9615714,-93.1112752
28x dale st n,"280 Dale St N, St Paul, MN 55103, USA",44.9496524,-93.1263041
28x edmund av,"280 Edmund Ave W, St Paul, MN 55103, USA",44.958496999999994,-93.1119592
28x fuller av,"280 W Fuller Ave, St Paul, MN 55103, USA",44.9535336,-93.1120493
28x grotto st n,"280 Grotto St N, St Paul, MN 55104, USA",44.9492252,-93.1311439
28x lafond av,"280 Lafond Ave, St Paul, MN 55103, USA",44.96025909999999,-93.11182109999999
28x lexington pa n,"280 Snelling Ave N, St Paul, MN 55104, USA",44.949587799999996,-93.1666876
28x marshall av,"280 Marshall Ave, St Paul, MN 55102, USA",44.9479529,-93.1120618
28x ravoux st,"280 Ravoux St, St Paul, MN 55103, USA",44.95182399999999,-93.1118796
28x sherburne av,"280 Sherburne Ave, St Paul, MN 55103, USA",44.9564607,-93.11185350000001
28x stanthony av,"280 St Anthony Ave, St Paul, MN 55103, USA",44.9513903,-93.11218259999998
28x thomas av,"280 Thomas Ave W, St Paul, MN 55103, USA",44.9593815,-93.1119584
28x vanburen av,"280 Van Buren Ave, St Paul, MN 55103, USA",44.962074900000005,-93.1122872
29x aurora av,"290 Aurora Ave, St Paul, MN 55103, USA",44.9546699,-93.1122467
29x charles av,"290 Charles Ave, St Paul, MN 55103, USA",44.957321,-93.112251
29x como av,"290 Como Ave, St Paul, MN 55103, USA",44.9621473,-93.1124387
29x edmund av,"290 Edmund Ave W, St Paul, MN 55103, USA",44.9582797,-93.1123146
29x lexington pa n,"290 Lexington Pkwy N, St Paul, MN 55104, USA",44.9500537,-93.1461572
29x marshall av,"290 Marshall Ave, St Paul, MN 55102, USA",44.9479535,-93.1122575
29x ravoux st,"290 Ravoux St, St Paul, MN 55103, USA",44.95189179999999,-93.1121734
29x sherburne av,"290 Sherburne Ave, St Paul, MN 55103, USA",44.9564938,-93.1123238
29x syndicate st n,"290 N Syndicate St, St Paul, MN 55104, USA",44.9490334,-93.1542434
29x thomas av,"290 Thomas Ave W, St Paul, MN 55103, USA",44.95918229999999,-93.1123502
29x university av w,"290 University Ave W, St Paul, MN 55103, USA",44.9555051,-93.1118011
29x vanburen av,"290 Van Buren Ave, St Paul, MN 55103, USA",44.9620747,-93.1124147
2x charles av,"20 Charles Ave, St Paul, MN 55103, USA",44.957980400000004,-93.1003158
2x empire dr,"20 Empire Dr, St Paul, MN 55103, USA",44.96188720000001,-93.0984859
2xx aurora av,"200 Aurora Ave, St Paul, MN 55103, USA",44.95489129999999,-93.10860240000001
2xx fuller av,"200 W Fuller Ave, St Paul, MN 55103, USA",44.95398609999999,-93.1094362
2xx marshall av,"200 Marshall Ave, St Paul, MN 55102, USA",44.9481798,-93.1077734
2xx oxford st n,"200 Oxford St N, St Paul, MN 55104, USA",44.94741940000001,-93.14409350000001
2xx ravoux st,"200 Ravoux St, St Paul, MN 55103, USA",44.9518919,-93.1118796
2xx sherburne av,"200 Sherburne Ave, St Paul, MN 55103, USA",44.956463,-93.108562
2xx syndicate st n,"200 N Syndicate St, St Paul, MN 55104, USA",44.9474426,-93.15426120000001
2xx university av w,"200 University Ave W, St Paul, MN 55103, USA",44.955231,-93.1084742
30x aurora av,"300 Aurora Ave, St Paul, MN 55103, USA",44.95466939999999,-93.112555
30x blair av,"300 Blair Ave, St Paul, MN 55103, USA",44.9612196,-93.11267209999998
30x charles av,"300 Charles Ave, St Paul, MN 55103, USA",44.9573214,-93.11270649999999
30x chatsworth st n,"300 Chatsworth St N, St Paul, MN 55104, USA",44.9502078,-93.1413575
30x como av,"300 Como Ave, St Paul, MN 55103, USA",44.9630226,-93.1125739
30x edmund av,"300 Edmund Ave W, St Paul, MN 55103, USA",44.958226,-93.112718
30x fuller av,"300 W Fuller Ave, St Paul, MN 55103, USA",44.9535934,-93.11241820000001
30x griggs st n,"300 N Griggs St, St Paul, MN 55104, USA",44.948521,-93.1517363
30x hatch av,"300 Hatch Ave W, St Paul, MN 55117, USA",44.9708722,-93.1127854
30x lafond av,"300 Lafond Ave, St Paul, MN 55103, USA",44.9602386,-93.1127015
30x ravoux st,"300 Ravoux St, St Paul, MN 55103, USA",44.951891700000004,-93.1124672
30x sherburne av,"300 Sherburne Ave, St Paul, MN 55103, USA",44.956458700000006,-93.11266579999999
30x stalbans st n,"300 St Albans St N, St Paul, MN 55104, USA",44.950041999999996,-93.12847109999998
30x stanthony av,"300 St Anthony Ave, St Paul, MN 55103, USA",44.95138789999999,-93.1128407
30x syndicate st n,"300 N Syndicate St, St Paul, MN 55104, USA",44.9491366,-93.15424370000001
30x thomas av,"300 Thomas Ave W, St Paul, MN 55103, USA",44.9591821,-93.1127355
30x university av w,"300 University Ave W, St Paul, MN 55103, USA",44.95552379999999,-93.112505
30x vanburen av,"300 Van Buren Ave, St Paul, MN 55103, USA",44.9620924,-93.1127277
31x aurora av,"310 Aurora Ave, St Paul, MN 55103, USA",44.9546685,-93.1129978
31x blair av,"310 Blair Ave, St Paul, MN 55103, USA",44.9612321,-93.113013
31x dale st n,"310 Dale St N, St Paul, MN 55103, USA",44.950478100000005,-93.1263157
31x edmund av,"310 Edmund Ave W, St Paul, MN 55103, USA",44.95829570000001,-93.113022
31x fuller av,"310 W Fuller Ave, St Paul, MN 55103, USA",44.953988200000005,-93.113022
31x hamline av n,"310 Hamline Ave N, St Paul, MN 55104, USA",44.9522422,-93.1568232
31x lafond av,"310 Lafond Ave, St Paul, MN 55103, USA",44.9602396,-93.1131119
31x ravoux st,"310 Ravoux St, St Paul, MN 55103, USA",44.9518916,-93.11276090000001
31x university av w,"310 University Ave W, St Paul, MN 55103, USA",44.9554967,-93.1129401
31x vanburen av,"310 Van Buren Ave, St Paul, MN 55103, USA",44.9620732,-93.1131064
32x arlington av w,"320 Arlington Ave W, St Paul, MN 55117, USA",44.9843781,-93.11372370000001
32x aurora av,"320 Aurora Ave, St Paul, MN 55103, USA",44.95463549999999,-93.1133968
32x blair av,"320 Blair Ave, St Paul, MN 55103, USA",44.9612282,-93.1136946
32x charles av,"320 Charles Ave, St Paul, MN 55103, USA",44.957403,-93.113701
32x chatsworth st n,"320 Chatsworth St N, St Paul, MN 55104, USA",44.9506121,-93.1410553
32x como av,"320 Como Ave, St Paul, MN 55103, USA",44.962846500000005,-93.1136735
32x dale st n,"320 Dale St N, St Paul, MN 55103, USA",44.9506742,-93.12631800000001
32x fuller av,"320 W Fuller Ave, St Paul, MN 55103, USA",44.953716,-93.11352590000001
32x griggs st n,"320 N Griggs St, St Paul, MN 55104, USA",44.9505405,-93.15044520000001
32x lafond av,"320 Lafond Ave, St Paul, MN 55103, USA",44.9602906,-93.1135652
32x morningside cr,"320 Morningside Cir, St Paul, MN 55119, USA",44.931562,-93.00756190000001
32x ravoux st,"320 Ravoux St, St Paul, MN 55103, USA",44.952147499999995,-93.1132433
32x stevens st w,"320 W Stevens St, St Paul, MN 55107, USA",44.9282836,-93.0990715
32x thomas av,"320 Thomas Ave W, St Paul, MN 55103, USA",44.95913729999999,-93.1135452
32x university av w,"320 University Ave W, St Paul, MN 55103, USA",44.9554556,-93.1136423
32x vanburen av,"320 Van Buren Ave, St Paul, MN 55103, USA",44.9621031,-93.1136719
33x aurora av,"330 Aurora Ave, St Paul, MN 55103, USA",44.9546343,-93.1138202
33x blair av,"330 Blair Ave, St Paul, MN 55103, USA",44.9612188,-93.11393670000001
33x edmund av,"330 Edmund Ave W, St Paul, MN 55103, USA",44.958268,-93.1140405
33x fisk st,"330 N Fisk St, St Paul, MN 55104, USA",44.950989299999996,-93.13459559999998
33x fuller av,"330 W Fuller Ave, St Paul, MN 55103, USA",44.9537425,-93.1139277
33x lafond av,"330 Lafond Ave, St Paul, MN 55103, USA",44.9602919,-93.1139617
33x marshall av,"330 Marshall Ave, St Paul, MN 55102, USA",44.9479475,-93.11356690000001
33x milton st n,"330 N Milton St, St Paul, MN 55104, USA",44.95106000000001,-93.1387703
33x ravoux st,"330 Ravoux St, St Paul, MN 55103, USA",44.9516651,-93.11303509999999
33x sherburne av,"330 Sherburne Ave, St Paul, MN 55103, USA",44.95640299999999,-93.11399200000001
33x thomas av,"330 Thomas Ave W, St Paul, MN 55103, USA",44.9591814,-93.1139434
33x university av w,"330 University Ave W, St Paul, MN 55103, USA",44.955489799999995,-93.1140015
33x victoria st n,"445 Minnesota St, St Paul, MN 55101, USA",44.9486838,-93.09420490000001
34x blair av,"340 Blair Ave, St Paul, MN 55103, USA",44.96122039999999,-93.1142888
34x como av,"340 Como Ave, St Paul, MN 55103, USA",44.96338799999999,-93.114645
34x edmund av,"340 Edmund Ave W, St Paul, MN 55103, USA",44.9582584,-93.114393
34x fuller av,"340 W Fuller Ave, St Paul, MN 55103, USA",44.95374109999999,-93.1142106
34x lafond av,"340 Lafond Ave, St Paul, MN 55103, USA",44.960293,-93.1143004
34x marshall av,"340 Marshall Ave, St Paul, MN 55102, USA",44.9479356,-93.1141907
34x sherburne av,"340 Sherburne Ave, St Paul, MN 55103, USA",44.9564612,-93.11432750000002
34x thomas av,"340 Thomas Ave W, St Paul, MN 55103, USA",44.959129600000004,-93.11437240000001
34x university av w,"340 University Ave W, St Paul, MN 55103, USA",44.95548839999999,-93.11436040000001
34x vanburen av,"340 Van Buren Ave, St Paul, MN 55103, USA",44.9621168,-93.1144111
35x aurora av,"350 Aurora Ave, St Paul, MN 55103, USA",44.9548812,-93.11474150000001
35x como av,"350 Como Ave, St Paul, MN 55103, USA",44.96380389999999,-93.1147188
35x edmund av,"350 Edmund Ave W, St Paul, MN 55103, USA",44.958484999999996,-93.1148902
35x fuller av,"350 W Fuller Ave, St Paul, MN 55103, USA",44.95372589999999,-93.1149546
35x hope st,"350 Hope St N, St Paul, MN 55106, USA",44.959053000000004,-93.0660621
35x lafond av,"350 Lafond Ave, St Paul, MN 55103, USA",44.9604392,-93.11477590000001
35x marion st,"350 Marion St, St Paul, MN 55103, USA",44.9514165,-93.1098566
35x marshall av,"350 Marshall Ave, St Paul, MN 55102, USA",44.9479465,-93.1145007
35x sherburne av,"350 Sherburne Ave, St Paul, MN 55103, USA",44.9566654,-93.11488879999999
35x university av w,"350 University Ave W, St Paul, MN 55103, USA",44.955448600000004,-93.11482070000001
36x aurora av,"360 Aurora Ave, St Paul, MN 55103, USA",44.9546615,-93.11520870000001
36x blair av,"360 Blair Ave, St Paul, MN 55103, USA",44.96121489999999,-93.11519150000001
36x charles av,"360 Charles Ave, St Paul, MN 55103, USA",44.957385200000004,-93.11537890000001
36x como av,"360 Como Ave, St Paul, MN 55103, USA",44.963786999999996,-93.115409
36x edmund av,"360 Edmund Ave W, St Paul, MN 55103, USA",44.95827020000001,-93.115298
36x farrington st,"360 N Farrington St, St Paul, MN 55103, USA",44.9535482,-93.1132723
36x fuller av,"360 W Fuller Ave, St Paul, MN 55103, USA",44.9537351,-93.1152875
36x king st w,"360 King St W, St Paul, MN 55107, USA",44.927587100000004,-93.1006541
36x lexington pa n,"275 Lexington Pkwy N,, St Paul, MN 55104, USA",44.9489021,-93.1484443
36x oxford st n,"360 Oxford St N, St Paul, MN 55104, USA",44.95234749999999,-93.1435907
36x sherburne av,"360 Sherburne Ave, St Paul, MN 55103, USA",44.956463,-93.115318
36x thomas av,"360 Thomas Ave W, St Paul, MN 55103, USA",44.9591093,-93.115173
36x university av w,"360 University Ave W, St Paul, MN 55103, USA",44.955488,-93.11513080000002
36x victoria st n,"360 Victoria St, St Paul, MN 55104, USA",44.9523005,-93.1355322
36x virginia st,"360 Virginia St, St Paul, MN 55103, USA",44.95352279999999,-93.11470240000001
37x aurora av,"370 Aurora Ave, St Paul, MN 55103, USA",44.9546759,-93.1155226
37x blair av,"370 Blair Ave, St Paul, MN 55103, USA",44.96121549999999,-93.1156051
37x charles av,"370 Charles Ave, St Paul, MN 55103, USA",44.95738600000001,-93.1158406
37x como av,"370 Como Ave, St Paul, MN 55103, USA",44.9639131,-93.1156266
37x edmund av,"370 Edmund Ave W, St Paul, MN 55103, USA",44.958237700000005,-93.1157604
37x farrington st,"370 N Farrington St, St Paul, MN 55103, USA",44.95361800000001,-93.1132709
37x fuller av,"370 W Fuller Ave, St Paul, MN 55103, USA",44.9537244,-93.1156793
37x lafond av,"370 Lafond Ave, St Paul, MN 55103, USA",44.960288500000004,-93.1156723
37x marion st,"370 Marion St, St Paul, MN 55103, USA",44.9520872,-93.1097954
37x oxford st n,"370 Oxford St N, St Paul, MN 55104, USA",44.9525583,-93.14359040000001
37x sherburne av,"370 Sherburne Ave, St Paul, MN 55103, USA",44.95646869999999,-93.1157186
37x stalbans st n,"370 St Albans St N, St Paul, MN 55104, USA",44.9523419,-93.1286505
37x stanthony av,"370 St Anthony Ave, St Paul, MN 55103, USA",44.9516986,-93.1157472
37x thomas av,"370 Thomas Ave W, St Paul, MN 55103, USA",44.959109999999995,-93.1156094
37x university av w,"370 University Ave W, St Paul, MN 55103, USA",44.95543560000001,-93.1157184
37x virginia st,"370 Virginia St, St Paul, MN 55103, USA",44.953535200000005,-93.1144856
37x western av n,"370 Western Ave N, St Paul, MN 55103, USA",44.9520704,-93.11586170000001
38x chatsworth st n,"380 Chatsworth St N, St Paul, MN 55104, USA",44.95280169999999,-93.1415532
38x dunlap st n,"380 N Dunlap St, St Paul, MN 55104, USA",44.952468599999996,-93.14892940000001
38x farrington st,"380 N Farrington St, St Paul, MN 55103, USA",44.9536878,-93.1132695
38x lafond av,"380 Lafond Ave, St Paul, MN 55103, USA",44.96044939999999,-93.1161312
38x marion st,"380 Marion St, St Paul, MN 55103, USA",44.9524598,-93.109675
38x oxford st n,"380 Oxford St N, St Paul, MN 55104, USA",44.952769,-93.1435902
38x sherburne av,"380 Sherburne Ave, St Paul, MN 55103, USA",44.9566767,-93.11620090000001
38x stalbans st n,"380 St Albans St N, St Paul, MN 55104, USA",44.952569700000005,-93.1286507
38x university av w,"380 University Ave W, St Paul, MN 55103, USA",44.9556648,-93.11614
38x vanburen av,"380 Van Buren Ave, St Paul, MN 55103, USA",44.9620705,-93.1162131
38x victoria st n,"380 Victoria St, St Paul, MN 55104, USA",44.952596,-93.13484
38x virginia st,"380 Virginia St, St Paul, MN 55103, USA",44.9535493,-93.1144853
38x western av n,"380 Western Ave N, St Paul, MN 55103, USA",44.952549100000006,-93.11555030000001
39x blair av,"390 Blair Ave, St Paul, MN 55103, USA",44.96093270000001,-93.1164897
39x charles av,"390 Charles Ave, St Paul, MN 55103, USA",44.957378600000006,-93.1167075
39x dunlap st n,"390 N Dunlap St, St Paul, MN 55104, USA",44.952982399999996,-93.1489033
39x edmund av,"390 Edmund Ave W, St Paul, MN 55103, USA",44.958270299999995,-93.1166338
39x farrington st,"390 N Farrington St, St Paul, MN 55103, USA",44.9537576,-93.1132681
39x lafond av,"390 Lafond Ave, St Paul, MN 55103, USA",44.9600917,-93.1166357
39x maryland av e,"390 Maryland Ave E, St Paul, MN 55130, USA",44.976805600000006,-93.08404859999999
39x minnehaha av w,"390 W Minnehaha Ave, St Paul, MN 55103, USA",44.9627369,-93.116724
39x oxford st n,"390 Oxford St N, St Paul, MN 55104, USA",44.952979799999994,-93.14358990000001
39x sherburne av,"390 Sherburne Ave, St Paul, MN 55103, USA",44.956414,-93.116639
39x thomas av,"390 Thomas Ave W, St Paul, MN 55103, USA",44.959376500000005,-93.116629
39x university av w,"390 University Ave W, St Paul, MN 55103, USA",44.9555025,-93.1165351
39x virginia st,"390 Virginia St, St Paul, MN 55103, USA",44.95356339999999,-93.1144851
3x 7 st w,"30 7th St W, St Paul, MN 55102, USA",44.9473979,-93.0976887
3x como av,"30 Como Ave, St Paul, MN 55103, USA",44.9587777,-93.10068309999998
3x empire dr,"30 Empire Dr, St Paul, MN 55103, USA",44.961890200000006,-93.098506
3x sherburne av,"30 Sherburne Ave, St Paul, MN 55155, USA",44.95664779999999,-93.10026590000001
3x winter st,"30 Winter St, St Paul, MN 55103, USA",44.95960909999999,-93.1008689
3xx aurora av,"300 Aurora Ave, St Paul, MN 55103, USA",44.95466939999999,-93.112555
3xx dale st n,"300 Dale St N, St Paul, MN 55103, USA",44.9502511,-93.1263128
3xx fuller av,"300 W Fuller Ave, St Paul, MN 55103, USA",44.9535934,-93.11241820000001
40x blair av,"400 Blair Ave, St Paul, MN 55103, USA",44.960957,-93.1169657
40x charles av,"400 Charles Ave, St Paul, MN 55103, USA",44.95733320000001,-93.1169328
40x dunlap st n,"400 N Dunlap St, St Paul, MN 55104, USA",44.953041999999996,-93.1491836
40x edmund av,"400 Edmund Ave W, St Paul, MN 55103, USA",44.958208000000006,-93.117071
40x farrington st,"400 N Farrington St, St Paul, MN 55103, USA",44.95382739999999,-93.11326660000002
40x griggs st n,"400 N Griggs St, St Paul, MN 55104, USA",44.9528834,-93.15109670000001
40x grotto st n,"400 Grotto St N, St Paul, MN 55104, USA",44.9532555,-93.131229
40x lafond av,"400 Lafond Ave, St Paul, MN 55103, USA",44.960079,-93.117068
40x marion st,"400 Marion St, St Paul, MN 55103, USA",44.95317319999999,-93.10936590000001
40x minnehaha av w,"400 W Minnehaha Ave, St Paul, MN 55103, USA",44.9627375,-93.1170373
40x oxford st n,"400 Oxford St N, St Paul, MN 55104, USA",44.953681700000004,-93.14389240000001
40x sherburne av,"400 Sherburne Ave, St Paul, MN 55103, USA",44.9564903,-93.1170505
40x stalbans st n,"400 St Albans St N, St Paul, MN 55104, USA",44.9530746,-93.1288786
40x syndicate st n,"400 N Syndicate St, St Paul, MN 55104, USA",44.95315170000001,-93.1538885
40x thomas av,"400 Thomas Ave W, St Paul, MN 55103, USA",44.959375099999995,-93.1170443
40x university av w,"400 University Ave W, St Paul, MN 55103, USA",44.9556343,-93.1169467
40x vanburen av,"400 Van Buren Ave, St Paul, MN 55103, USA",44.9618993,-93.1171469
40x virginia st,"400 Virginia St, St Paul, MN 55103, USA",44.95357749999999,-93.11448490000001
40x western av n,"400 Western Ave N, St Paul, MN 55103, USA",44.9528296,-93.11509170000001
41x blair av,"410 Blair Ave, St Paul, MN 55103, USA",44.960964000000004,-93.1173791
41x charles av,"410 Charles Ave, St Paul, MN 55103, USA",44.9574443,-93.1174788
41x dunlap st n,"410 N Dunlap St, St Paul, MN 55104, USA",44.9532811,-93.14861580000002
41x edmund av,"410 Edmund Ave W, St Paul, MN 55103, USA",44.958267600000006,-93.1173997
41x front av,"410 Front Ave, St Paul, MN 55117, USA",44.96991999999999,-93.117551
41x griggs st n,"410 N Griggs St, St Paul, MN 55104, USA",44.9534291,-93.1510964
41x lafond av,"410 Lafond Ave, St Paul, MN 55103, USA",44.9600791,-93.1174429
41x marion st,"410 Marion St, St Paul, MN 55103, USA",44.9535022,-93.1092691
41x sherburne av,"410 Sherburne Ave, St Paul, MN 55103, USA",44.95651900000001,-93.11740290000002
41x syndicate st n,"410 N Syndicate St, St Paul, MN 55104, USA",44.95374760000001,-93.153418
41x thomas av,"410 Thomas Ave W, St Paul, MN 55103, USA",44.95937379999999,-93.1174595
41x university av w,"410 University Ave W, St Paul, MN 55103, USA",44.9556598,-93.1173187
41x vanburen av,"410 Van Buren Ave, St Paul, MN 55103, USA",44.9618554,-93.11739890000001
41x virginia st,"410 Virginia St, St Paul, MN 55103, USA",44.9535919,-93.1145237
42x blair av,"420 Blair Ave, St Paul, MN 55103, USA",44.96093700000001,-93.1177927
42x charles av,"420 Charles Ave, St Paul, MN 55103, USA",44.95738060000001,-93.1177935
42x edmund av,"420 Edmund Ave W, St Paul, MN 55103, USA",44.95827250000001,-93.1178914
42x fisk st,"420 N Fisk St, St Paul, MN 55104, USA",44.953274799999996,-93.13457659999999
42x lafond av,"420 Lafond Ave, St Paul, MN 55103, USA",44.9600575,-93.11788940000001
42x oxford st n,"420 Oxford St N, St Paul, MN 55104, USA",44.95388639999999,-93.1438773
42x rice st,"420 Rice St, St Paul, MN 55103, USA",44.9538152,-93.1054127
42x rice st,"420 Rice St, St Paul, MN 55103, USA",44.9538685,-93.106072
42x thomas av,"420 Thomas Ave W, St Paul, MN 55103, USA",44.9593724,-93.1178747
42x university av w,"420 University Ave W, St Paul, MN 55103, USA",44.9556593,-93.1174811
42x vanburen av,"420 Van Buren Ave, St Paul, MN 55103, USA",44.9618544,-93.1178271
43x blair av,"430 Blair Ave, St Paul, MN 55103, USA",44.960961299999994,-93.11814509999999
43x charles av,"430 Charles Ave, St Paul, MN 55103, USA",44.9573896,-93.118206
43x dale st n,"430 Dale St N, St Paul, MN 55103, USA",44.95421289999999,-93.12582629999999
43x edmund av,"430 Edmund Ave W, St Paul, MN 55103, USA",44.958262899999994,-93.118244
43x galtier st,"430 Galtier St, St Paul, MN 55103, USA",44.9544873,-93.1108047
43x griggs st n,"430 N Griggs St, St Paul, MN 55104, USA",44.954117100000005,-93.151096
43x grotto st n,"430 Grotto St N, St Paul, MN 55104, USA",44.9541235,-93.13120440000002
43x lafond av,"430 Lafond Ave, St Paul, MN 55103, USA",44.9600792,-93.11829959999999
43x sherburne av,"430 Sherburne Ave, St Paul, MN 55103, USA",44.9564859,-93.1182846
43x syndicate st n,"430 N Syndicate St, St Paul, MN 55104, USA",44.95437570000001,-93.1536543
43x thomas av,"430 Thomas Ave W, St Paul, MN 55103, USA",44.959371000000004,-93.11828990000001
43x university av w,"430 University Ave W, St Paul, MN 55103, USA",44.95547020000001,-93.1181159
43x vanburen av,"430 Van Buren Ave, St Paul, MN 55103, USA",44.9618705,-93.1182048
43x western av n,"430 Western Ave N, St Paul, MN 55103, USA",44.954302500000004,-93.1158565
44x blair av,"440 Blair Ave, St Paul, MN 55103, USA",44.9611755,-93.1186395
44x charles av,"440 Charles Ave, St Paul, MN 55103, USA",44.9575756,-93.1187093
44x edmund av,"440 Edmund Ave W, St Paul, MN 55103, USA",44.95847089999999,-93.1187093
44x farrington st,"440 N Farrington St, St Paul, MN 55103, USA",44.954411,-93.1129946
44x galtier st,"440 Galtier St, St Paul, MN 55103, USA",44.954648,-93.1108037
44x lafond av,"440 Lafond Ave, St Paul, MN 55103, USA",44.960271500000005,-93.1187177
44x lynnhurst av w,"440 W Lynnhurst Ave, St Paul, MN 55104, USA",44.9542157,-93.1815162
44x marion st,"440 Marion St, St Paul, MN 55103, USA",44.954477000000004,-93.1092058
44x milton st n,"440 N Milton St, St Paul, MN 55104, USA",44.9544218,-93.138825
44x minnehaha av w,"440 W Minnehaha Ave, St Paul, MN 55103, USA",44.9627001,-93.11917940000001
44x rice st,"440 Rice St, St Paul, MN 55103, USA",44.9541552,-93.1055468
44x sherburne av,"440 Sherburne Ave, St Paul, MN 55103, USA",44.956667700000004,-93.1187168
44x thomas av,"440 Thomas Ave W, St Paul, MN 55103, USA",44.95923629999999,-93.1189493
44x university av w,"440 University Ave W, St Paul, MN 55103, USA",44.95551469999999,-93.1188328
44x vanburen av,"440 Van Buren Ave, St Paul, MN 55103, USA",44.9620652,-93.118634
44x virginia st,"440 Virginia St, St Paul, MN 55103, USA",44.954507,-93.114367
45x blair av,"450 Blair Ave, St Paul, MN 55103, USA",44.960972,-93.1190893
45x charles av,"450 Charles Ave, St Paul, MN 55103, USA",44.9573296,-93.11926899999999
45x dale st n,"450 Dale St N, St Paul, MN 55103, USA",44.9546781,-93.1261987
45x dunlap st n,"450 N Dunlap St, St Paul, MN 55104, USA",44.9543466,-93.1491704
45x edmund av,"450 Edmund Ave W, St Paul, MN 55103, USA",44.9582186,-93.11920190000001
45x farrington st,"450 N Farrington St, St Paul, MN 55103, USA",44.9547085,-93.1129964
45x griggs st n,"450 Griggs St N, St Paul, MN 55104, USA",44.967251,-93.1517038
45x grotto st n,"450 Grotto St N, St Paul, MN 55104, USA",44.9546855,-93.1311944
45x hamline av n,"450 Hamline Ave N, St Paul, MN 55104, USA",44.9527718,-93.1568443
45x lafond av,"450 Lafond Ave, St Paul, MN 55103, USA",44.9599982,-93.1191267
45x marion st,"450 Marion St, St Paul, MN 55103, USA",44.95475510000001,-93.10920440000001
45x milton st n,"450 N Milton St, St Paul, MN 55104, USA",44.954698799999996,-93.13882690000001
45x sherburne av,"450 Sherburne Ave, St Paul, MN 55103, USA",44.956466,-93.11926770000001
45x stalbans st n,"450 St Albans St N, St Paul, MN 55104, USA",44.9546748,-93.1284013
45x syndicate st n,"450 N Syndicate St, St Paul, MN 55104, USA",44.954875799999996,-93.1534572
45x thomas av,"450 Thomas Ave W, St Paul, MN 55103, USA",44.959118100000005,-93.1192262
45x university av w,"450 University Ave W, St Paul, MN 55103, USA",44.955487700000006,-93.11940859999999
45x vanburen av,"450 Van Buren Ave, St Paul, MN 55103, USA",44.961862700000005,-93.119211
46x avon st n,"460 N Avon St, St Paul, MN 55104, USA",44.95498679999999,-93.1339525
46x blair av,"460 Blair Ave, St Paul, MN 55103, USA",44.9609747,-93.1196595
46x charles av,"460 Charles Ave, St Paul, MN 55103, USA",44.9573314,-93.1196751
46x dale st n,"460 Dale St N, St Paul, MN 55103, USA",44.954968799999996,-93.1261973
46x edmund av,"460 Edmund Ave W, St Paul, MN 55103, USA",44.958206200000006,-93.1196741
46x galtier st,"460 Galtier St, St Paul, MN 55103, USA",44.9550477,-93.11101140000001
46x lafond av,"460 Lafond Ave, St Paul, MN 55103, USA",44.959995500000005,-93.1195513
46x sherburne av,"460 Sherburne Ave, St Paul, MN 55103, USA",44.9564649,-93.1196065
46x thomas av,"460 Thomas Ave W, St Paul, MN 55103, USA",44.9591174,-93.1195788
46x university av w,"460 University Ave W, St Paul, MN 55103, USA",44.955486799999996,-93.1196439
46x vanburen av,"460 Van Buren Ave, St Paul, MN 55103, USA",44.9618684,-93.1196193
47x blair av,"470 Blair Ave, St Paul, MN 55103, USA",44.9609827,-93.12003370000001
47x charles av,"470 Charles Ave, St Paul, MN 55103, USA",44.957378000000006,-93.1199689
47x chatsworth st n,"470 Chatsworth St N, St Paul, MN 55104, USA",44.9552955,-93.14128570000001
47x dale st n,"470 Dale St N, St Paul, MN 55103, USA",44.955279700000006,-93.1261945
47x edmund av,"470 Edmund Ave W, St Paul, MN 55103, USA",44.958252200000004,-93.1199718
47x farrington st,"470 N Farrington St, St Paul, MN 55103, USA",44.9553467,-93.1132654
47x galtier st,"470 Galtier St, St Paul, MN 55103, USA",44.95536389999999,-93.1110059
